arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\examples\linear_model\plot_logistic_path.py,85,27,33,12,19,22,0.0,83.92813089182563
clones/scikit-learn/scikit-learn\examples\linear_model\plot_multi_task_lasso_support.py,82,41,43,12,12,15,0.0,80.32200577057527
clones/scikit-learn/scikit-learn\examples\linear_model\plot_nnls.py,72,31,30,17,8,17,0.0,83.7509974047906
clones/scikit-learn/scikit-learn\examples\linear_model\plot_ols.py,97,25,29,39,12,18,0.0,100.0
clones/scikit-learn/scikit-learn\examples\linear_model\plot_ols_ridge_variance.py,62,26,27,2,18,15,0.0,88.97534454979413
clones/scikit-learn/scikit-learn\examples\linear_model\plot_omp.py,80,42,47,10,7,16,0.0,83.83205232711168
clones/scikit-learn/scikit-learn\examples\linear_model\plot_poisson_regression_non_normal_loss.py,592,127,235,226,49,81,1.6666666666666667,57.42069626139896
clones/scikit-learn/scikit-learn\examples\linear_model\plot_polynomial_interpolation.py,212,74,80,61,29,40,1.0,67.9728725482001
clones/scikit-learn/scikit-learn\examples\linear_model\plot_quantile_regression.py,308,82,146,115,11,36,0.0,66.30165183181239
clones/scikit-learn/scikit-learn\examples\linear_model\plot_ransac.py,81,33,46,7,11,17,0.0,83.08545738148683
clones/scikit-learn/scikit-learn\examples\linear_model\plot_ridge_coeffs.py,181,25,34,82,43,22,0.0,45.38879097218055
clones/scikit-learn/scikit-learn\examples\linear_model\plot_ridge_path.py,68,24,21,10,22,16,0.0,74.67434186500905
clones/scikit-learn/scikit-learn\examples\linear_model\plot_robust_fit.py,119,52,71,3,20,25,0.0,80.38622393931465
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgdocsvm_vs_ocsvm.py,200,71,166,12,0,23,0.0,57.433289082278954
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_comparison.py,70,28,52,3,7,8,0.0,78.74076654745095
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_early_stopping.py,154,66,80,10,32,30,1.5,76.18790025059292
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_iris.py,87,40,53,9,8,17,1.0,78.15982744330285
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_loss_functions.py,52,23,35,2,7,8,1.0,78.90884064460576
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_penalties.py,57,30,34,2,9,12,0.0,79.15048221943738
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_separating_hyperplane.py,47,25,23,5,8,11,0.0,93.02505566879964
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sgd_weighted_samples.py,63,29,38,7,7,11,0.0,81.97482731925126
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sparse_logistic_regression_20newsgroups.py,132,70,88,6,17,21,0.0,66.8448478015476
clones/scikit-learn/scikit-learn\examples\linear_model\plot_sparse_logistic_regression_mnist.py,83,40,47,6,15,15,0.0,78.40851684582148
clones/scikit-learn/scikit-learn\examples\linear_model\plot_theilsen.py,125,54,63,12,30,20,0.0,73.56618051082494
clones/scikit-learn/scikit-learn\examples\linear_model\plot_tweedie_regression_insurance_claims.py,694,158,376,177,53,88,4.25,58.546073766868126
clones/scikit-learn/scikit-learn\examples\manifold\plot_compare_methods.py,213,62,90,64,16,46,1.0,85.64771131687823
clones/scikit-learn/scikit-learn\examples\manifold\plot_lle_digits.py,179,57,108,45,6,22,4.0,75.88954124230806
clones/scikit-learn/scikit-learn\examples\manifold\plot_manifold_sphere.py,157,79,96,13,22,27,0.0,66.67859828811402
clones/scikit-learn/scikit-learn\examples\manifold\plot_mds.py,100,49,64,9,8,19,0.0,72.10125564323188
clones/scikit-learn/scikit-learn\examples\manifold\plot_swissroll.py,123,39,46,46,10,21,0.0,83.0127301461101
clones/scikit-learn/scikit-learn\examples\manifold\plot_t_sne_perplexity.py,146,74,95,4,19,28,0.0,67.5540222792481
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_anomaly_comparison.py,189,53,97,12,53,28,0.0,72.8535479388707
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_display_object_visualization.py,93,26,25,35,13,20,0.0,100.0
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_estimator_representation.py,52,13,17,18,7,10,0.0,100.0
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_isotonic_regression.py,75,33,30,12,16,18,0.0,80.76148104773573
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_johnson_lindenstrauss_bound.py,211,71,83,84,10,34,0.0,68.02986285512385
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_kernel_approximation.py,259,99,139,52,24,45,0.0,67.79779637691642
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_kernel_ridge_regression.py,217,84,119,44,16,38,0.0,68.22001946513167
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_metadata_routing.py,719,189,303,289,22,117,1.3428571428571427,60.92967240158096
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_multilabel.py,130,60,76,4,24,27,2.5,71.52415643669906
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_multioutput_face_completion.py,98,52,58,9,10,22,0.0,71.63159552397073
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_outlier_detection_bench.py,456,153,226,155,15,65,4.0,58.96101803791515
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_partial_dependence_visualization_api.py,140,47,61,62,0,18,0.0,100.0
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_pipeline_display.py,183,50,98,49,10,31,0.0,100.0
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_roc_curve_visualization_api.py,59,20,19,23,9,8,0.0,79.52782166666367
clones/scikit-learn/scikit-learn\examples\miscellaneous\plot_set_output.py,151,60,83,41,0,28,0.0,83.80193165224948
clones/scikit-learn/scikit-learn\examples\mixture\plot_concentration_prior.py,164,58,109,8,25,22,2.5,69.76647464789863
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm.py,96,37,46,11,21,19,3.0,77.56494921978599
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm_covariances.py,138,69,74,11,22,32,6.0,68.95287316644911
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm_init.py,110,45,53,4,26,27,1.0,78.27373790397479
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm_pdf.py,56,26,26,8,8,14,0.0,87.76456182233149
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm_selection.py,176,55,76,61,12,29,1.0,71.76064584287784
clones/scikit-learn/scikit-learn\examples\mixture\plot_gmm_sin.py,190,60,115,13,33,30,3.0,69.4575480437341
clones/scikit-learn/scikit-learn\examples\model_selection\plot_confusion_matrix.py,71,20,29,7,21,14,0.0,100.0
clones/scikit-learn/scikit-learn\examples\model_selection\plot_cost_sensitive_learning.py,691,137,247,341,29,78,1.25,51.149440711575124
clones/scikit-learn/scikit-learn\examples\model_selection\plot_cv_indices.py,218,55,118,57,10,32,2.0,73.1767523204722
clones/scikit-learn/scikit-learn\examples\model_selection\plot_cv_predict.py,82,17,30,33,9,10,0.0,100.0
clones/scikit-learn/scikit-learn\examples\model_selection\plot_det.py,119,24,34,33,25,27,0.0,100.0
clones/scikit-learn/scikit-learn\examples\model_selection\plot_grid_search_digits.py,211,45,83,63,27,37,1.5,76.01073053187402
clones/scikit-learn/scikit-learn\examples\model_selection\plot_grid_search_refit_callable.py,127,42,58,2,41,26,1.0,80.81898885353833
clones/scikit-learn/scikit-learn\examples\model_selection\plot_grid_search_stats.py,569,116,150,308,39,77,1.0,35.63621122753905
clones/scikit-learn/scikit-learn\examples\model_selection\plot_grid_search_text_feature_extraction.py,263,62,121,90,13,39,2.0,75.69414966324814
clones/scikit-learn/scikit-learn\examples\model_selection\plot_learning_curve.py,187,42,90,63,12,22,0.0,78.94608995617494
clones/scikit-learn/scikit-learn\examples\model_selection\plot_likelihood_ratios.py,326,94,156,94,22,54,1.6666666666666667,69.85600626224179
clones/scikit-learn/scikit-learn\examples\model_selection\plot_multi_metric_evaluation.py,116,35,63,19,13,21,0.0,78.94568122693435
clones/scikit-learn/scikit-learn\examples\model_selection\plot_nested_cross_validation_iris.py,130,39,54,15,36,25,0.0,86.70069408273356
clones/scikit-learn/scikit-learn\examples\model_selection\plot_permutation_tests_for_classification.py,136,32,35,71,8,22,0.0,100.0
clones/scikit-learn/scikit-learn\examples\model_selection\plot_precision_recall.py,279,65,89,64,75,51,0.0,60.16646458051131
clones/scikit-learn/scikit-learn\examples\model_selection\plot_randomized_search.py,95,32,50,9,16,20,3.0,82.44880522740242
clones/scikit-learn/scikit-learn\examples\model_selection\plot_roc.py,447,104,207,139,27,76,0.0,66.77223262799657
clones/scikit-learn/scikit-learn\examples\model_selection\plot_roc_crossval.py,133,40,66,24,23,20,0.0,79.25648764886665
clones/scikit-learn/scikit-learn\examples\model_selection\plot_successive_halving_heatmap.py,132,57,75,23,7,27,8.0,79.66469781590264
clones/scikit-learn/scikit-learn\examples\model_selection\plot_successive_halving_iterations.py,88,29,40,24,9,16,0.0,100.0
clones/scikit-learn/scikit-learn\examples\model_selection\plot_train_error_vs_test_error.py,166,26,65,69,14,18,0.0,82.38676335274437
clones/scikit-learn/scikit-learn\examples\model_selection\plot_tuned_decision_threshold.py,187,38,77,78,13,19,0.0,83.4880990850828
clones/scikit-learn/scikit-learn\examples\model_selection\plot_underfitting_overfitting.py,82,37,44,3,20,15,1.0,81.58699807755411
clones/scikit-learn/scikit-learn\examples\multiclass\plot_multiclass_overview.py,202,42,60,104,18,20,0.0,100.0
clones/scikit-learn/scikit-learn\examples\multioutput\plot_classifier_chain_yeast.py,153,38,55,58,18,22,0.0,68.90088080267037
clones/scikit-learn/scikit-learn\examples\neighbors\approximate_nearest_neighbors.py,314,107,168,92,13,40,1.4,64.42633890964505
clones/scikit-learn/scikit-learn\examples\neighbors\plot_caching_nearest_neighbors.py,70,24,33,9,16,12,0.0,100.0
clones/scikit-learn/scikit-learn\examples\neighbors\plot_classification.py,97,22,39,38,8,12,0.0,91.08360158823244
clones/scikit-learn/scikit-learn\examples\neighbors\plot_digits_kde_sampling.py,67,32,33,9,10,15,0.0,86.75964175400527
clones/scikit-learn/scikit-learn\examples\neighbors\plot_kde_1d.py,158,91,88,12,25,33,4.0,66.479605332741
clones/scikit-learn/scikit-learn\examples\neighbors\plot_lof_novelty_detection.py,92,38,47,10,23,12,0.0,78.70541617831341
clones/scikit-learn/scikit-learn\examples\neighbors\plot_lof_outlier_detection.py,95,35,38,18,20,18,1.0,76.10364994460673
clones/scikit-learn/scikit-learn\examples\neighbors\plot_nca_classification.py,97,30,60,7,13,18,0.0,100.0
clones/scikit-learn/scikit-learn\examples\neighbors\plot_nca_dim_reduction.py,99,31,36,16,22,25,0.0,100.0
clones/scikit-learn/scikit-learn\examples\neighbors\plot_nca_illustration.py,102,47,55,18,9,21,2.0,79.47521223944439
clones/scikit-learn/scikit-learn\examples\neighbors\plot_nearest_centroid.py,50,25,24,8,7,11,0.0,90.07326859147832
clones/scikit-learn/scikit-learn\examples\neighbors\plot_regression.py,52,23,20,14,8,10,0.0,81.1854942248448
clones/scikit-learn/scikit-learn\examples\neighbors\plot_species_kde.py,150,57,97,15,10,30,1.0,69.93353550984371
clones/scikit-learn/scikit-learn\examples\neural_networks\plot_mlp_alpha.py,147,66,99,14,15,20,0.0,70.46075535022422
clones/scikit-learn/scikit-learn\examples\neural_networks\plot_mlp_training_curves.py,144,40,104,8,12,20,4.0,75.43203680340388
clones/scikit-learn/scikit-learn\examples\neural_networks\plot_mnist_filters.py,74,23,30,8,21,15,0.0,84.02482529291287
clones/scikit-learn/scikit-learn\examples\neural_networks\plot_rbm_logistic_classification.py,146,49,60,41,14,32,3.0,78.16540378592092
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_all_scaling.py,416,91,163,159,33,61,1.0,64.41980542177532
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_discretization.py,90,37,48,6,24,12,0.0,83.46431105348728
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_discretization_classification.py,229,79,156,20,24,30,3.0,67.90279784603807
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_discretization_strategies.py,103,49,65,6,13,19,0.0,72.33741991270684
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_map_data_to_normal.py,144,52,72,12,27,33,0.0,81.43951350766133
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_scaling_importance.py,256,76,101,87,22,46,1.0,71.32043803281844
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_target_encoder.py,228,50,122,64,14,28,1.0,79.00813785733627
clones/scikit-learn/scikit-learn\examples\preprocessing\plot_target_encoder_cross_val.py,194,47,81,70,15,28,0.0,76.02364795438432
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_0_22_0.py,296,89,106,121,14,55,1.0,70.38779180717704
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_0_23_0.py,190,76,91,58,14,27,0.0,72.93703306943706
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_0_24_0.py,264,68,94,121,14,36,0.0,68.11752931608981
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_0_0.py,241,25,28,168,19,26,0.0,43.853175087168054
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_1_0.py,234,74,91,95,14,34,0.0,63.98129637023277
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_2_0.py,166,35,64,60,14,28,0.0,100.0
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_3_0.py,158,45,54,64,14,26,0.0,63.40324566609032
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_4_0.py,234,90,120,63,14,38,0.0,71.27435469487844
clones/scikit-learn/scikit-learn\examples\release_highlights\plot_release_highlights_1_5_0.py,230,62,78,89,14,47,2.0,64.41786490096287
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_label_propagation_digits.py,118,45,46,33,13,26,0.0,76.90000622293609
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_label_propagation_digits_active_learning.py,125,61,74,8,17,26,0.0,69.9277985329296
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_label_propagation_structure.py,105,29,66,16,10,13,0.0,82.09573894266805
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_self_training_varying_threshold.py,119,51,66,6,24,23,0.0,83.69099778288407
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_semi_supervised_newsgroups.py,111,42,74,11,9,18,3.0,74.92123047806129
clones/scikit-learn/scikit-learn\examples\semi_supervised\plot_semi_supervised_versus_svm_iris.py,88,44,46,12,11,20,0.0,78.8217667380905
clones/scikit-learn/scikit-learn\examples\svm\plot_custom_kernel.py,60,23,27,8,13,14,1.0,100.0
clones/scikit-learn/scikit-learn\examples\svm\plot_iris_svc.py,92,23,39,9,26,19,0.0,100.0
clones/scikit-learn/scikit-learn\examples\svm\plot_linearsvc_support_vectors.py,61,23,37,8,8,8,0.0,86.95861268062647
clones/scikit-learn/scikit-learn\examples\svm\plot_oneclass.py,105,36,74,9,9,13,0.0,74.94353297193832
clones/scikit-learn/scikit-learn\examples\svm\plot_rbf_parameters.py,221,65,70,46,63,42,1.3333333333333333,60.601999984701486
clones/scikit-learn/scikit-learn\examples\svm\plot_separating_hyperplane.py,51,15,28,6,8,9,0.0,100.0
clones/scikit-learn/scikit-learn\examples\svm\plot_separating_hyperplane_unbalanced.py,95,23,51,8,18,18,0.0,100.0
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_anova.py,71,28,33,14,9,15,0.0,92.29199886218254
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_kernels.py,304,53,86,157,33,28,5.0,46.36054757686755
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_margin.py,90,42,48,12,12,18,0.0,75.48313460784102
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_regression.py,79,25,49,12,6,12,0.0,85.70754629897469
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_scale_c.py,208,63,85,60,25,38,0.0,72.61748236960872
clones/scikit-learn/scikit-learn\examples\svm\plot_svm_tie_breaking.py,66,34,36,2,13,15,0.0,81.33267252793023
clones/scikit-learn/scikit-learn\examples\svm\plot_weighted_samples.py,75,29,36,9,12,18,1.0,82.83796309058796
clones/scikit-learn/scikit-learn\examples\text\plot_document_classification_20newsgroups.py,450,136,216,153,12,72,2.75,61.474941007945056
clones/scikit-learn/scikit-learn\examples\text\plot_document_clustering.py,448,100,156,211,19,62,4.0,58.18851686428362
clones/scikit-learn/scikit-learn\examples\text\plot_hashing_vs_dict_vectorizer.py,383,102,112,175,31,64,1.6666666666666667,46.41182410079323
clones/scikit-learn/scikit-learn\examples\tree\plot_cost_complexity_pruning.py,110,48,48,33,15,14,0.0,80.60431694927262
clones/scikit-learn/scikit-learn\examples\tree\plot_iris_dtc.py,89,31,44,14,12,19,0.0,87.96002092935171
clones/scikit-learn/scikit-learn\examples\tree\plot_tree_regression.py,144,59,57,64,8,15,0.0,66.98315912346641
clones/scikit-learn/scikit-learn\examples\tree\plot_unveil_tree_structure.py,237,58,91,107,14,26,0.0,64.79709574872292
clones/scikit-learn/scikit-learn\maint_tools\check_xfailed_checks.py,37,20,26,7,0,4,0.0,86.56030360370957
clones/scikit-learn/scikit-learn\maint_tools\sort_whats_new.py,43,28,30,4,0,9,2.0,73.30743096729773
clones/scikit-learn/scikit-learn\sklearn\base.py,1393,349,447,80,623,240,2.2982456140350878,25.59547827755238
clones/scikit-learn/scikit-learn\sklearn\calibration.py,1422,301,524,55,599,247,3.409090909090909,37.2841783621827
clones/scikit-learn/scikit-learn\sklearn\conftest.py,358,189,234,38,23,66,5.444444444444445,50.25572856890955
clones/scikit-learn/scikit-learn\sklearn\discriminant_analysis.py,1129,326,381,37,518,203,2.962962962962963,29.348837586602865
clones/scikit-learn/scikit-learn\sklearn\dummy.py,700,219,291,11,265,132,6.071428571428571,44.39624219967835
clones/scikit-learn/scikit-learn\sklearn\exceptions.py,249,48,75,2,109,62,1.2222222222222223,100.0
clones/scikit-learn/scikit-learn\sklearn\isotonic.py,517,152,175,38,200,102,2.466666666666667,47.40155301989605
clones/scikit-learn/scikit-learn\sklearn\kernel_approximation.py,1098,287,377,23,488,209,2.892857142857143,34.57728683061762
clones/scikit-learn/scikit-learn\sklearn\kernel_ridge.py,239,54,69,3,124,42,2.3333333333333335,55.74820153926585
clones/scikit-learn/scikit-learn\sklearn\multiclass.py,1278,332,534,31,482,224,2.5675675675675675,40.828371444256895
clones/scikit-learn/scikit-learn\sklearn\multioutput.py,1261,326,444,26,541,253,2.9743589743589745,33.772772380467686
clones/scikit-learn/scikit-learn\sklearn\naive_bayes.py,1537,439,520,49,656,299,1.9655172413793103,24.720601610667163
clones/scikit-learn/scikit-learn\sklearn\pipeline.py,2162,619,809,100,868,380,3.2253521126760565,8.744879510714947
clones/scikit-learn/scikit-learn\sklearn\random_projection.py,823,150,239,9,391,181,2.05,41.02276023316287
clones/scikit-learn/scikit-learn\sklearn\_config.py,376,49,90,4,203,78,3.75,46.88603103189585
clones/scikit-learn/scikit-learn\sklearn\_distributor_init.py,13,1,0,2,7,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\_min_dependencies.py,75,22,56,10,0,10,0.0,87.89136164066682
clones/scikit-learn/scikit-learn\sklearn\__init__.py,162,41,88,53,0,24,2.0,81.06520260753678
clones/scikit-learn/scikit-learn\sklearn\cluster\_affinity_propagation.py,603,163,256,25,222,103,4.0,52.508788397253475
clones/scikit-learn/scikit-learn\sklearn\cluster\_agglomerative.py,1331,369,533,90,485,230,6.0588235294117645,33.30189090530652
clones/scikit-learn/scikit-learn\sklearn\cluster\_bicluster.py,613,198,284,10,210,105,2.8421052631578947,52.8976175471861
clones/scikit-learn/scikit-learn\sklearn\cluster\_birch.py,745,263,333,44,238,127,2.5652173913043477,47.647461441821044
clones/scikit-learn/scikit-learn\sklearn\cluster\_bisect_k_means.py,542,140,216,23,192,110,2.7857142857142856,55.851973772666
clones/scikit-learn/scikit-learn\sklearn\cluster\_dbscan.py,476,67,123,14,259,82,2.6666666666666665,46.161996870697706
clones/scikit-learn/scikit-learn\sklearn\cluster\_feature_agglomeration.py,92,31,29,8,36,19,3.3333333333333335,70.77225916791821
clones/scikit-learn/scikit-learn\sklearn\cluster\_kmeans.py,2289,538,987,100,788,406,4.4,25.44642032931272
clones/scikit-learn/scikit-learn\sklearn\cluster\_mean_shift.py,576,132,191,25,260,106,4.625,48.368936941927956
clones/scikit-learn/scikit-learn\sklearn\cluster\_optics.py,1204,263,448,62,519,180,5.285714285714286,36.91771384133433
clones/scikit-learn/scikit-learn\sklearn\cluster\_spectral.py,801,142,236,26,396,142,4.125,40.01770810158519
clones/scikit-learn/scikit-learn\sklearn\cluster\__init__.py,56,13,50,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\common.py,37,10,23,4,3,7,2.0,92.2568117587981
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_affinity_propagation.py,321,174,191,39,18,70,1.7222222222222223,55.95890610283059
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_bicluster.py,264,150,206,11,0,45,2.9411764705882355,43.93716738559459
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_birch.py,250,147,170,22,6,50,2.0625,52.628168308759335
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_bisect_k_means.py,158,90,92,10,6,46,1.7777777777777777,62.97875402863015
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_dbscan.py,434,237,288,56,7,84,2.5555555555555554,46.41563568529003
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_feature_agglomeration.py,80,53,53,5,3,20,4.666666666666667,66.87544602411924
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_hdbscan.py,582,304,357,21,106,99,1.9285714285714286,48.15215669213203
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_hierarchical.py,889,481,639,97,13,139,2.53125,34.423612669940916
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_k_means.py,1364,636,938,150,22,253,2.466666666666667,25.559696363611845
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_mean_shift.py,215,108,141,25,3,46,3.0833333333333335,56.40741582111345
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_optics.py,858,262,688,56,11,104,2.130434782608696,36.362325320022784
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\test_spectral.py,318,159,222,31,5,61,3.3333333333333335,48.535976764426444
clones/scikit-learn/scikit-learn\sklearn\cluster\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\cluster\_hdbscan\hdbscan.py,1007,237,406,86,379,143,5.461538461538462,41.91750391844706
clones/scikit-learn/scikit-learn\sklearn\cluster\_hdbscan\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\cluster\_hdbscan\tests\test_reachibility.py,63,45,44,0,0,15,1.75,50.16175577885626
clones/scikit-learn/scikit-learn\sklearn\cluster\_hdbscan\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\compose\_column_transformer.py,1689,471,741,68,639,244,4.613636363636363,20.026446604933877
clones/scikit-learn/scikit-learn\sklearn\compose\_target.py,396,102,168,20,139,69,4.222222222222222,59.350486173018275
clones/scikit-learn/scikit-learn\sklearn\compose\__init__.py,23,4,12,2,5,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\compose\tests\test_column_transformer.py,2821,1219,2235,125,52,416,2.9909090909090907,0.0
clones/scikit-learn/scikit-learn\sklearn\compose\tests\test_target.py,412,238,298,40,3,72,2.0,43.906534625346566
clones/scikit-learn/scikit-learn\sklearn\compose\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\covariance\_elliptic_envelope.py,266,38,47,2,166,51,1.1428571428571428,31.904178971649106
clones/scikit-learn/scikit-learn\sklearn\covariance\_empirical_covariance.py,367,102,108,13,179,67,2.3,47.23749076305555
clones/scikit-learn/scikit-learn\sklearn\covariance\_graph_lasso.py,1140,289,499,49,419,176,4.8,42.322081993138084
clones/scikit-learn/scikit-learn\sklearn\covariance\_robust_covariance.py,870,246,372,62,323,113,4.666666666666667,46.169978642831545
clones/scikit-learn/scikit-learn\sklearn\covariance\_shrunk_covariance.py,814,166,182,48,431,154,2.7857142857142856,18.567511188911137
clones/scikit-learn/scikit-learn\sklearn\covariance\__init__.py,46,7,35,2,5,4,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\covariance\tests\test_covariance.py,374,233,255,56,0,59,1.7,52.12696776280572
clones/scikit-learn/scikit-learn\sklearn\covariance\tests\test_elliptic_envelope.py,52,29,42,0,3,7,1.5,68.36485085110654
clones/scikit-learn/scikit-learn\sklearn\covariance\tests\test_graphical_lasso.py,318,156,239,18,15,44,2.0833333333333335,53.812776152494855
clones/scikit-learn/scikit-learn\sklearn\covariance\tests\test_robust_covariance.py,168,74,97,42,0,29,1.5,71.4937442341905
clones/scikit-learn/scikit-learn\sklearn\covariance\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\cross_decomposition\_pls.py,1178,326,432,74,452,227,2.7037037037037037,37.241792061513614
clones/scikit-learn/scikit-learn\sklearn\cross_decomposition\__init__.py,8,3,2,2,0,3,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\cross_decomposition\tests\test_pls.py,750,392,527,54,14,150,1.3928571428571428,37.40907240460334
clones/scikit-learn/scikit-learn\sklearn\cross_decomposition\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\_arff_parser.py,543,177,273,48,141,86,10.0,52.58985013580949
clones/scikit-learn/scikit-learn\sklearn\datasets\_base.py,1637,363,591,24,728,295,4.190476190476191,35.2283667030536
clones/scikit-learn/scikit-learn\sklearn\datasets\_california_housing.py,248,56,105,10,81,52,6.0,75.6735801906728
clones/scikit-learn/scikit-learn\sklearn\datasets\_covtype.py,252,64,117,9,83,43,10.0,73.26026255680851
clones/scikit-learn/scikit-learn\sklearn\datasets\_kddcup99.py,429,145,235,11,110,73,7.333333333333333,61.42724836550143
clones/scikit-learn/scikit-learn\sklearn\datasets\_lfw.py,647,172,304,49,184,109,7.0,54.367378390339574
clones/scikit-learn/scikit-learn\sklearn\datasets\_olivetti_faces.py,184,47,70,8,71,35,7.0,72.81075610995832
clones/scikit-learn/scikit-learn\sklearn\datasets\_openml.py,1159,311,565,57,361,176,5.0,44.02432514151999
clones/scikit-learn/scikit-learn\sklearn\datasets\_rcv1.py,334,129,179,24,74,56,7.666666666666667,62.83429954938147
clones/scikit-learn/scikit-learn\sklearn\datasets\_samples_generator.py,2315,517,859,57,970,433,4.454545454545454,26.36875342386602
clones/scikit-learn/scikit-learn\sklearn\datasets\_species_distributions.py,289,80,107,14,113,57,3.5,63.04566378852373
clones/scikit-learn/scikit-learn\sklearn\datasets\_svmlight_format_io.py,587,128,254,21,226,92,9.0,52.498077490179064
clones/scikit-learn/scikit-learn\sklearn\datasets\_twenty_newsgroups.py,625,180,281,12,221,110,6.166666666666667,56.79922378744109
clones/scikit-learn/scikit-learn\sklearn\datasets\__init__.py,166,23,144,3,0,18,3.0,73.76566948904737
clones/scikit-learn/scikit-learn\sklearn\datasets\data\__init__.py,2,0,0,2,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\datasets\descr\__init__.py,2,0,0,2,0,0,0.0,100.0
