arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_murmurhash.py,74,48,48,3,0,23,5.0,55.315021382515425
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_optimize.py,31,19,21,1,0,9,1.0,80.00472005470739
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_parallel.py,100,52,68,8,4,20,2.5,73.18267521352178
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_param_validation.py,786,332,568,22,27,141,2.5813953488372094,30.90866624384577
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_plotting.py,63,14,49,27,0,9,1.5,94.35662049650811
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_pprint.py,680,278,538,66,0,92,2.0606060606060606,42.203350550481346
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_random.py,192,101,119,31,0,44,4.0,60.86815743099982
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_response.py,339,159,269,10,13,42,4.0,43.099761227977844
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_seq_dataset.py,185,108,138,9,0,38,3.7,49.445410728932806
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_set_output.py,414,264,257,18,9,119,2.0,41.67693361195292
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_shortest_path.py,65,38,36,8,0,21,3.6666666666666665,73.24610904326413
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_show_versions.py,39,29,29,0,0,10,6.333333333333333,49.83843290226548
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_sparsefuncs.py,998,564,821,37,4,135,2.857142857142857,23.34878273401112
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_stats.py,98,70,68,6,0,24,2.4285714285714284,60.163512356019694
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_tags.py,47,17,35,3,0,9,1.4,84.68412748783489
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_testing.py,802,348,521,33,114,135,2.2564102564102564,41.7937359469089
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_typedefs.py,22,7,16,0,3,3,2.0,99.40868833774294
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_utils.py,849,466,638,44,6,165,2.933333333333333,23.22219683598823
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_validation.py,1984,1002,1500,126,18,327,3.104651162790698,1.8794491394560175
clones/scikit-learn/scikit-learn\sklearn\utils\tests\test_weight_vector.py,25,11,19,0,0,5,3.0,69.32314736945543
clones/scikit-learn/scikit-learn\sklearn\utils\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\_build_utils\openmp_helpers.py,123,42,71,26,0,24,7.5,75.32155253509713
clones/scikit-learn/scikit-learn\sklearn\_build_utils\pre_build_helpers.py,73,38,47,8,0,15,3.0,75.4882595137636
clones/scikit-learn/scikit-learn\sklearn\_build_utils\__init__.py,115,45,68,18,3,24,2.6666666666666665,77.07704525120047
clones/scikit-learn/scikit-learn\sklearn\_loss\link.py,280,112,101,7,96,73,1.9090909090909092,58.81754447471541
clones/scikit-learn/scikit-learn\sklearn\_loss\loss.py,1177,305,426,59,490,203,2.8125,30.434315710303
clones/scikit-learn/scikit-learn\sklearn\_loss\__init__.py,30,3,24,0,4,2,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\_loss\tests\test_link.py,111,57,82,11,0,17,3.75,67.21202407463237
clones/scikit-learn/scikit-learn\sklearn\_loss\tests\test_loss.py,1218,540,971,67,51,127,4.961538461538462,20.35695557564302
clones/scikit-learn/scikit-learn\sklearn\_loss\tests\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/scikit-learn/scikit-learn\sklearn\__check_build\__init__.py,47,20,33,5,3,7,4.0,83.65176076065208
