arquivo,loc,lloc,sloc,comments,multi,blank,average_complexity,maintainability_index
clones/django/django\django\db\backends\base\client.py,28,14,18,3,0,6,1.5,100.0
clones/django/django\django\db\backends\base\creation.py,381,178,228,46,61,46,2.4761904761904763,53.31774059112303
clones/django/django\django\db\backends\base\features.py,417,165,183,146,0,91,1.4,69.25769833370215
clones/django/django\django\db\backends\base\introspection.py,212,84,113,4,65,28,2.5,68.32013091108558
clones/django/django\django\db\backends\base\operations.py,809,357,392,15,287,112,1.9090909090909092,30.640296572557286
clones/django/django\django\db\backends\base\schema.py,1988,854,1576,177,104,124,5.839506172839506,0.0
clones/django/django\django\db\backends\base\validation.py,29,15,22,4,0,3,3.0,86.07198796903091
clones/django/django\django\db\backends\base\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\backends\dummy\base.py,74,42,45,5,6,18,1.125,100.0
clones/django/django\django\db\backends\dummy\features.py,6,4,4,0,0,2,1.0,100.0
clones/django/django\django\db\backends\dummy\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\backends\mysql\base.py,448,198,332,49,25,46,2.3461538461538463,49.7161070086989
clones/django/django\django\db\backends\mysql\client.py,72,51,56,10,0,6,7.0,65.9775273820493
clones/django/django\django\db\backends\mysql\compiler.py,84,47,62,12,0,10,4.125,69.09082974193124
clones/django/django\django\db\backends\mysql\creation.py,87,53,76,3,0,8,3.6,56.60467010812412
clones/django/django\django\db\backends\mysql\features.py,326,173,272,8,7,37,1.9310344827586208,37.72055195289637
clones/django/django\django\db\backends\mysql\introspection.py,358,130,307,18,16,16,7.111111111111111,44.92301125710238
clones/django/django\django\db\backends\mysql\operations.py,463,254,361,43,9,51,3.051282051282051,30.03444766994336
clones/django/django\django\db\backends\mysql\schema.py,271,129,199,24,12,36,2.8636363636363638,48.334038056019246
clones/django/django\django\db\backends\mysql\validation.py,77,20,66,0,6,5,3.5,71.1545625698106
clones/django/django\django\db\backends\mysql\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\backends\oracle\base.py,585,289,403,101,31,61,3.225,38.713310142735885
clones/django/django\django\db\backends\oracle\client.py,27,17,21,0,0,6,2.0,67.87967487402553
clones/django/django\django\db\backends\oracle\creation.py,464,247,377,14,36,37,2.878787878787879,33.19476540193732
clones/django/django\django\db\backends\oracle\features.py,172,85,158,7,0,8,1.6666666666666667,56.75284343445661
clones/django/django\django\db\backends\oracle\functions.py,26,11,20,0,0,6,2.5,69.0541415215022
clones/django/django\django\db\backends\oracle\introspection.py,414,96,376,11,12,15,4.555555555555555,48.53476131843506
clones/django/django\django\db\backends\oracle\operations.py,722,381,563,64,21,73,3.0925925925925926,19.26177721547963
clones/django/django\django\db\backends\oracle\oracledb_any.py,21,13,17,1,0,4,0.0,100.0
clones/django/django\django\db\backends\oracle\schema.py,252,128,190,29,14,18,3.7333333333333334,50.78859330436828
clones/django/django\django\db\backends\oracle\utils.py,98,36,73,0,9,16,1.5,79.81379680980882
clones/django/django\django\db\backends\oracle\validation.py,22,9,19,0,0,2,3.5,68.45620632483141
clones/django/django\django\db\backends\oracle\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\backends\postgresql\base.py,487,260,372,54,15,54,2.962962962962963,41.493878888054525
clones/django/django\django\db\backends\postgresql\client.py,64,53,53,3,0,8,8.333333333333334,60.394287491707374
clones/django/django\django\db\backends\postgresql\creation.py,86,52,70,7,0,9,3.142857142857143,61.83669065177888
clones/django/django\django\db\backends\postgresql\features.py,149,92,137,3,0,12,1.5,52.29433998880499
clones/django/django\django\db\backends\postgresql\introspection.py,299,56,265,14,13,11,4.714285714285714,57.9697208391687
clones/django/django\django\db\backends\postgresql\operations.py,413,217,306,34,12,62,2.255813953488372,36.642478345938
clones/django/django\django\db\backends\postgresql\psycopg_any.py,103,66,64,16,4,22,1.7,75.96458149873297
clones/django/django\django\db\backends\postgresql\schema.py,388,146,328,32,4,24,4.222222222222222,40.568533543430064
clones/django/django\django\db\backends\postgresql\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\backends\sqlite3\base.py,347,145,237,44,26,40,1.8571428571428572,58.79139491986999
clones/django/django\django\db\backends\sqlite3\client.py,10,7,7,0,0,3,1.5,100.0
clones/django/django\django\db\backends\sqlite3\creation.py,159,105,126,13,6,14,4.666666666666667,52.924947928840695
clones/django/django\django\db\backends\sqlite3\features.py,156,75,144,4,0,10,1.6,54.052939495721446
clones/django/django\django\db\backends\sqlite3\introspection.py,440,221,358,48,12,24,6.733333333333333,37.83228649529472
clones/django/django\django\db\backends\sqlite3\operations.py,446,240,338,34,18,56,2.658536585365854,33.173982253992776
clones/django/django\django\db\backends\sqlite3\schema.py,483,196,369,77,16,35,8.214285714285714,38.88272593789255
clones/django/django\django\db\backends\sqlite3\_functions.py,511,356,395,6,9,101,2.92,17.882827001718837
clones/django/django\django\db\backends\sqlite3\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\db\migrations\autodetector.py,1883,785,1541,137,118,88,7.423076923076923,0.0
clones/django/django\django\db\migrations\exceptions.py,60,33,26,0,0,27,1.0833333333333333,61.59583491961249
clones/django/django\django\db\migrations\executor.py,410,243,280,53,46,31,9.833333333333334,40.42805993004885
clones/django/django\django\db\migrations\graph.py,333,194,206,13,70,42,2.757575757575758,46.62698680864064
clones/django/django\django\db\migrations\loader.py,385,202,261,46,54,23,6.714285714285714,44.55503207489015
clones/django/django\django\db\migrations\migration.py,239,111,126,33,44,35,3.8461538461538463,59.80056153240317
clones/django/django\django\db\migrations\optimizer.py,69,40,35,7,22,5,7.0,76.0865094958893
clones/django/django\django\db\migrations\questioner.py,341,179,271,14,11,32,2.642857142857143,39.49517633370957
clones/django/django\django\db\migrations\recorder.py,111,65,61,8,17,20,1.7,75.34222681917716
clones/django/django\django\db\migrations\serializer.py,405,241,306,23,0,76,2.5,33.50199316782659
clones/django/django\django\db\migrations\state.py,989,617,755,99,30,103,4.370967741935484,3.752178479399163
clones/django/django\django\db\migrations\utils.py,129,59,90,5,19,19,4.5,64.32488491604587
clones/django/django\django\db\migrations\writer.py,316,202,245,22,4,46,3.125,41.30817679977906
clones/django/django\django\db\migrations\__init__.py,2,2,2,2,0,0,0.0,100.0
clones/django/django\django\db\migrations\operations\base.py,146,51,54,7,59,26,1.3846153846153846,71.64752669336957
clones/django/django\django\db\migrations\operations\fields.py,357,182,293,4,4,53,2.0638297872340425,29.048560691066633
clones/django/django\django\db\migrations\operations\models.py,1192,571,975,20,13,175,2.2464788732394365,0.0
clones/django/django\django\db\migrations\operations\special.py,208,131,146,15,14,33,2.6,52.64410574323672
clones/django/django\django\db\migrations\operations\__init__.py,44,4,43,0,0,1,0.0,100.0
clones/django/django\django\db\models\aggregates.py,210,138,171,6,3,31,3.0,42.38087773134416
clones/django/django\django\db\models\base.py,2580,1188,2030,219,90,236,8.109756097560975,0.0
clones/django/django\django\db\models\constants.py,12,6,5,1,3,3,1.0,100.0
clones/django/django\django\db\models\deletion.py,522,260,372,44,44,65,4.964285714285714,34.95166431726689
clones/django/django\django\db\models\enums.py,123,81,85,4,0,30,2.0526315789473686,52.88429214704253
clones/django/django\django\db\models\expressions.py,1968,1107,1454,81,123,318,2.154471544715447,0.0
clones/django/django\django\db\models\indexes.py,297,154,254,12,6,23,5.9375,34.85120198632128
clones/django/django\django\db\models\lookups.py,791,498,571,48,20,155,2.480769230769231,17.477435079172814
clones/django/django\django\db\models\manager.py,213,107,141,30,13,38,1.875,59.64481851302914
clones/django/django\django\db\models\options.py,1007,504,668,116,121,99,4.425531914893617,18.352913087599685
clones/django/django\django\db\models\query.py,2731,1496,1928,222,278,290,3.9523809523809526,0.0
clones/django/django\django\db\models\query_utils.py,473,280,311,23,71,67,2.8181818181818183,37.522124947871866
clones/django/django\django\db\models\signals.py,54,27,35,1,4,14,2.0,83.85748064311603
clones/django/django\django\db\models\utils.py,69,39,42,2,12,13,4.166666666666667,79.5569475289767
clones/django/django\django\db\models\__init__.py,119,26,115,8,0,3,0.0,72.18648851610799
clones/django/django\django\db\models\fields\files.py,511,248,312,87,30,83,2.5869565217391304,41.829415356266814
clones/django/django\django\db\models\fields\generated.py,191,96,170,1,0,20,3.8461538461538463,36.40135762190422
clones/django/django\django\db\models\fields\json.py,615,388,479,15,12,110,2.6216216216216215,18.51573719452524
clones/django/django\django\db\models\fields\mixins.py,59,31,46,0,0,12,2.0,52.0097322703254
clones/django/django\django\db\models\fields\proxy.py,18,8,6,0,8,4,1.5,100.0
clones/django/django\django\db\models\fields\related.py,2003,839,1562,112,112,214,3.2522522522522523,0.0
clones/django/django\django\db\models\fields\related_descriptors.py,1570,698,1032,143,162,235,3.375,25.92779562624416
clones/django/django\django\db\models\fields\related_lookups.py,199,96,143,25,0,31,3.3684210526315788,57.341921078931435
clones/django/django\django\db\models\fields\reverse_related.py,412,176,262,24,60,65,1.7906976744186047,50.645349276326385
clones/django/django\django\db\models\functions\comparison.py,221,126,152,11,12,41,2.4444444444444446,51.55372758948498
clones/django/django\django\db\models\functions\datetime.py,435,211,326,17,8,81,2.5365853658536586,37.97921213252722
clones/django/django\django\db\models\functions\math.py,212,118,144,8,0,61,1.5945945945945945,51.156694117889835
clones/django/django\django\db\models\functions\mixins.py,57,30,44,4,0,9,3.857142857142857,72.97496384976154
clones/django/django\django\db\models\functions\text.py,373,180,254,7,23,88,1.7241379310344827,45.940104322507885
clones/django/django\django\db\models\functions\window.py,120,69,90,0,0,30,1.9411764705882353,41.838871987696656
clones/django/django\django\db\models\functions\__init__.py,190,6,189,5,0,1,0.0,100.0
clones/django/django\django\db\models\sql\compiler.py,2101,1116,1586,215,163,143,9.132075471698114,0.0
clones/django/django\django\db\models\sql\constants.py,24,10,11,5,3,5,0.0,100.0
clones/django/django\django\db\models\sql\datastructures.py,237,115,158,16,36,27,2.0,60.82091782717865
clones/django/django\django\db\models\sql\query.py,2725,1469,1777,375,335,232,5.348214285714286,0.0
clones/django/django\django\db\models\sql\subqueries.py,174,105,106,3,35,28,2.4705882352941178,62.676729493386176
clones/django/django\django\db\models\sql\where.py,360,228,251,32,29,47,3.272727272727273,40.32807911835744
clones/django/django\django\db\models\sql\__init__.py,6,5,5,2,0,1,0.0,100.0
clones/django/django\django\dispatch\dispatcher.py,490,212,248,24,127,91,4.8,50.824700919051274
clones/django/django\django\dispatch\__init__.py,9,2,1,1,5,3,0.0,100.0
clones/django/django\django\forms\boundfield.py,358,201,231,15,67,44,2.9411764705882355,44.03132621831141
clones/django/django\django\forms\fields.py,1402,843,1003,100,113,182,3.624,0.0
clones/django/django\django\forms\forms.py,431,236,266,30,71,58,3.5625,41.56984020453546
clones/django/django\django\forms\formsets.py,579,297,412,53,43,58,3.125,32.17749755563775
clones/django/django\django\forms\renderers.py,110,52,61,2,21,26,1.375,84.56246633647366
clones/django/django\django\forms\utils.py,244,145,154,6,24,54,1.945945945945946,51.44517753348759
clones/django/django\django\forms\widgets.py,1206,720,862,41,105,194,2.5703125,1.6577787990210655
clones/django/django\django\forms\__init__.py,11,8,7,7,3,1,0.0,100.0
clones/django/django\django\http\cookie.py,23,14,13,4,3,3,5.0,95.19202930196455
clones/django/django\django\http\multipartparser.py,753,409,442,92,101,120,4.111111111111111,32.82476245754452
clones/django/django\django\http\request.py,736,420,491,51,77,108,2.4583333333333335,24.266902800590366
clones/django/django\django\http\response.py,734,405,496,54,53,126,2.2875,25.44462785502046
clones/django/django\django\http\__init__.py,52,4,51,0,0,1,0.0,100.0
clones/django/django\django\middleware\cache.py,211,92,101,19,55,38,4.545454545454546,63.45129605803011
clones/django/django\django\middleware\clickjacking.py,48,15,15,2,20,11,2.3333333333333335,86.20886627143554
clones/django/django\django\middleware\common.py,178,78,92,18,39,28,5.444444444444445,63.65907018836793
clones/django/django\django\middleware\csrf.py,482,249,283,79,55,64,3.5357142857142856,45.79630773232495
clones/django/django\django\middleware\gzip.py,74,38,46,10,5,13,10.5,77.96085619721518
clones/django/django\django\middleware\http.py,40,20,23,3,5,8,5.0,85.07273696757387
clones/django/django\django\middleware\locale.py,80,38,60,7,5,8,8.333333333333334,70.09595299960179
clones/django/django\django\middleware\security.py,66,36,56,2,0,8,6.5,59.5468103005726
clones/django/django\django\middleware\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\template\autoreload.py,61,41,45,3,0,13,5.5,63.29409730410766
clones/django/django\django\template\base.py,1124,623,701,101,184,153,3.3157894736842106,15.998931215960399
clones/django/django\django\template\context.py,298,194,190,13,35,54,1.9230769230769231,48.918307680320055
clones/django/django\django\template\context_processors.py,89,43,42,5,20,22,1.4285714285714286,82.86802565655698
clones/django/django\django\template\defaultfilters.py,977,586,538,47,193,181,2.5762711864406778,32.34568962913935
clones/django/django\django\template\defaulttags.py,1541,717,785,79,385,294,2.8585858585858586,17.43452708011595
clones/django/django\django\template\engine.py,212,124,156,7,26,23,3.1333333333333333,54.7593377318545
clones/django/django\django\template\exceptions.py,44,15,12,0,23,9,2.6666666666666665,74.13202466390315
clones/django/django\django\template\library.py,387,200,272,29,43,43,4.2,45.00347908751375
clones/django/django\django\template\loader.py,66,37,38,0,13,15,3.25,83.48694916558854
clones/django/django\django\template\loader_tags.py,354,202,249,21,37,48,3.1153846153846154,45.095824177950504
clones/django/django\django\template\response.py,164,77,98,17,18,29,1.9333333333333333,70.57729184675644
clones/django/django\django\template\smartif.py,213,116,129,24,21,44,1.9090909090909092,57.71649050563567
clones/django/django\django\template\utils.py,111,59,77,6,9,19,2.875,69.35629860561484
clones/django/django\django\template\__init__.py,75,12,17,12,29,23,0.0,69.35363614858848
clones/django/django\django\template\backends\base.py,80,36,40,7,20,13,1.7142857142857142,88.81697045530905
clones/django/django\django\template\backends\django.py,136,82,84,1,26,25,2.0714285714285716,72.38165228273539
clones/django/django\django\template\backends\dummy.py,51,38,42,0,0,9,3.1666666666666665,55.91431918697136
clones/django/django\django\template\backends\jinja2.py,125,83,96,0,8,21,2.6363636363636362,57.674704700838944
clones/django/django\django\template\backends\utils.py,15,8,11,0,0,4,1.0,100.0
clones/django/django\django\template\backends\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\template\loaders\app_directories.py,13,6,5,0,4,4,1.5,100.0
clones/django/django\django\template\loaders\base.py,51,25,29,0,14,8,2.4,87.12678511162758
clones/django/django\django\template\loaders\cached.py,100,50,50,0,29,20,3.111111111111111,80.80485041701726
clones/django/django\django\template\loaders\filesystem.py,45,25,27,2,8,8,2.2,91.40158256244375
clones/django/django\django\template\loaders\locmem.py,26,14,17,0,3,6,1.5,100.0
clones/django/django\django\template\loaders\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\templatetags\cache.py,100,58,69,1,17,14,5.75,69.377116796555
clones/django/django\django\templatetags\i18n.py,616,319,388,13,110,105,3.1025641025641026,38.30156732918587
clones/django/django\django\templatetags\l10n.py,60,37,34,0,13,13,1.5714285714285714,79.2158121804217
clones/django/django\django\templatetags\static.py,179,94,98,2,38,41,2.0588235294117645,65.18444605267247
clones/django/django\django\templatetags\tz.py,202,98,100,11,44,47,1.9375,67.2748136816676
clones/django/django\django\templatetags\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\test\client.py,1749,703,1375,92,107,143,2.7439024390243905,10.558407418461499
clones/django/django\django\test\html.py,272,170,206,24,6,36,3.2857142857142856,40.000623796981436
clones/django/django\django\test\runner.py,1231,641,866,65,113,180,2.546511627906977,14.92903826458437
clones/django/django\django\test\selenium.py,228,157,166,20,4,37,2.04,50.809675843347314
clones/django/django\django\test\signals.py,253,154,173,13,0,67,2.8125,46.23408200124072
clones/django/django\django\test\testcases.py,1740,866,1239,72,201,216,2.7768595041322315,0.0
clones/django/django\django\test\utils.py,984,565,636,37,122,183,2.3734939759036147,24.360981064740415
clones/django/django\django\test\__init__.py,38,5,35,0,0,2,0.0,100.0
clones/django/django\django\urls\base.py,187,109,113,11,29,34,3.6,63.15095639100094
clones/django/django\django\urls\conf.py,95,47,79,5,0,10,8.5,62.83633964796882
clones/django/django\django\urls\converters.py,66,35,40,0,0,26,1.2142857142857142,100.0
clones/django/django\django\urls\exceptions.py,9,5,5,0,0,4,1.0,100.0
clones/django/django\django\urls\resolvers.py,848,513,685,52,28,84,3.238095238095238,13.292645660118552
clones/django/django\django\urls\utils.py,66,38,49,3,7,8,6.5,72.72959152665308
clones/django/django\django\urls\__init__.py,53,7,52,0,0,1,0.0,100.0
clones/django/django\django\utils\archive.py,257,148,169,4,44,40,2.357142857142857,54.6862986066642
clones/django/django\django\utils\asyncio.py,39,24,26,3,4,6,2.0,93.2363798904166
clones/django/django\django\utils\autoreload.py,676,441,470,65,47,90,3.061224489795918,28.82913096118991
clones/django/django\django\utils\cache.py,443,222,248,50,79,64,4.6,45.93755961609793
clones/django/django\django\utils\choices.py,115,66,71,18,0,21,3.0833333333333335,65.95947669485219
clones/django/django\django\utils\connection.py,85,57,61,1,0,23,1.4736842105263157,53.23901293683121
clones/django/django\django\utils\crypto.py,76,36,32,6,17,18,2.0,81.8623477155889
clones/django/django\django\utils\datastructures.py,345,203,189,8,78,64,1.9795918367346939,50.19134266670389
clones/django/django\django\utils\dateformat.py,330,206,179,12,49,61,1.9565217391304348,45.28519282148911
clones/django/django\django\utils\dateparse.py,154,66,95,13,21,24,7.5,66.6653011183615
clones/django/django\django\utils\dates.py,79,15,76,2,0,2,0.0,100.0
clones/django/django\django\utils\deconstruct.py,59,26,38,3,9,9,2.0,82.70374906515431
clones/django/django\django\utils\decorators.py,225,127,128,20,30,45,1.6363636363636365,64.69183687503538
clones/django/django\django\utils\deprecation.py,151,76,103,7,12,29,2.9285714285714284,63.43214351822892
clones/django/django\django\utils\duration.py,46,30,31,0,0,14,2.0,50.856793291808465
clones/django/django\django\utils\encoding.py,262,123,122,37,59,43,2.7857142857142856,61.895249984287794
clones/django/django\django\utils\feedgenerator.py,447,234,311,13,55,65,3.59375,40.98563125681661
clones/django/django\django\utils\formats.py,305,156,193,15,57,43,5.636363636363637,53.87778668248945
clones/django/django\django\utils\functional.py,451,232,231,53,73,94,1.7941176470588236,52.688979694794526
clones/django/django\django\utils\hashable.py,26,12,16,3,4,3,5.0,100.0
clones/django/django\django\utils\html.py,452,229,286,31,61,70,3.269230769230769,46.31488899245942
clones/django/django\django\utils\http.py,374,220,226,28,71,49,4.764705882352941,46.754336469373655
clones/django/django\django\utils\inspect.py,73,45,46,1,8,16,3.125,68.94616050319884
clones/django/django\django\utils\ipv6.py,49,22,23,0,15,11,3.5,90.65891337941429
clones/django/django\django\utils\itercompat.py,21,11,15,1,0,4,3.0,100.0
clones/django/django\django\utils\jslex.py,249,76,168,20,28,33,2.888888888888889,65.71851225890512
clones/django/django\django\utils\log.py,250,107,178,16,18,39,2.6315789473684212,56.65004839880274
clones/django/django\django\utils\lorem_ipsum.py,286,37,244,3,23,16,3.0,68.9387060489858
clones/django/django\django\utils\module_loading.py,107,56,59,13,17,17,4.0,73.06230809897184
clones/django/django\django\utils\numberformat.py,105,66,77,12,11,5,28.0,63.27544100648222
clones/django/django\django\utils\regex_helper.py,353,222,217,44,52,36,7.4,47.55673580916528
clones/django/django\django\utils\safestring.py,72,33,28,1,24,20,1.8571428571428572,100.0
clones/django/django\django\utils\termcolors.py,221,65,120,13,57,31,9.0,67.36590163610873
clones/django/django\django\utils\text.py,471,248,276,30,92,72,3.4166666666666665,46.6623880808928
clones/django/django\django\utils\timesince.py,142,71,85,14,24,23,13.0,64.25504261240359
clones/django/django\django\utils\timezone.py,259,101,104,14,66,69,2.0952380952380953,63.57344934818094
clones/django/django\django\utils\tree.py,126,61,67,10,24,21,2.0714285714285716,69.52068762420137
clones/django/django\django\utils\version.py,124,76,74,11,13,24,3.8333333333333335,65.31902305224
clones/django/django\django\utils\xmlutils.py,35,21,21,3,3,7,2.6,86.08258439124813
clones/django/django\django\utils\_os.py,62,31,35,7,11,8,3.0,82.20861227234975
clones/django/django\django\utils\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\utils\translation\reloader.py,36,23,25,0,0,9,4.0,59.689540224642364
clones/django/django\django\utils\translation\template.py,246,172,219,8,9,13,26.0,40.67571887374225
clones/django/django\django\utils\translation\trans_null.py,67,33,33,3,0,31,1.25,72.10892281658434
clones/django/django\django\utils\translation\trans_real.py,639,367,375,35,111,109,3.090909090909091,36.102173605002655
clones/django/django\django\utils\translation\__init__.py,301,159,193,13,13,80,1.6129032258064515,51.03362506635529
clones/django/django\django\views\debug.py,665,391,482,44,60,76,4.285714285714286,27.57490010219927
clones/django/django\django\views\defaults.py,149,66,88,13,31,17,3.75,73.76493386077027
clones/django/django\django\views\i18n.py,251,121,168,6,45,31,4.071428571428571,57.36948678497439
clones/django/django\django\views\__init__.py,3,2,2,0,0,1,0.0,100.0
clones/django/django\django\views\decorators\cache.py,84,42,47,1,14,22,1.5,89.00837421491335
clones/django/django\django\views\decorators\clickjacking.py,90,45,42,0,23,25,2.0,82.17370299819699
clones/django/django\django\views\decorators\common.py,27,12,11,2,4,10,2.0,100.0
clones/django/django\django\views\decorators\csrf.py,69,33,43,4,0,21,1.5,100.0
clones/django/django\django\views\decorators\debug.py,145,63,80,1,34,31,3.0,75.56274653844537
clones/django/django\django\views\decorators\gzip.py,5,4,4,0,0,1,0.0,100.0
clones/django/django\django\views\decorators\http.py,168,81,100,5,29,34,1.0,71.4420998751499
clones/django/django\django\views\decorators\vary.py,44,20,22,0,8,14,1.0,100.0
clones/django/django\django\views\decorators\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\django\views\generic\base.py,285,154,190,11,29,50,2.4,52.63672587509333
clones/django/django\django\views\generic\detail.py,180,93,107,15,26,28,4.2727272727272725,63.87096059876406
clones/django/django\django\views\generic\edit.py,274,163,152,13,27,62,1.7027027027027026,56.857886440069294
clones/django/django\django\views\generic\__init__.py,39,9,34,0,0,4,1.0,100.0
clones/django/django\docs\conf.py,434,67,146,198,0,97,3.0,66.52632594133887
clones/django/django\docs\_ext\djangodocs.py,408,257,301,33,18,54,2.625,44.79993476813614
clones/django/django\scripts\manage_translations.py,219,107,145,26,21,26,6.5,58.94580605126864
clones/django/django\tests\runtests.py,806,365,650,64,8,87,5.3125,26.406507223880766
clones/django/django\tests\sitecustomize.py,6,6,6,0,0,0,0.0,100.0
clones/django/django\tests\test_sqlite.py,33,6,14,14,0,5,0.0,100.0
clones/django/django\tests\urls.py,7,2,1,0,4,2,0.0,100.0
clones/django/django\tests\absolute_url_overrides\tests.py,62,33,41,0,10,11,1.4,78.12540607581597
clones/django/django\tests\absolute_url_overrides\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_autodiscover\admin.py,6,4,4,0,0,2,0.0,100.0
clones/django/django\tests\admin_autodiscover\models.py,5,3,3,0,0,2,1.0,100.0
clones/django/django\tests\admin_autodiscover\tests.py,18,9,8,3,4,3,1.5,100.0
clones/django/django\tests\admin_autodiscover\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_changelist\admin.py,208,127,132,1,0,76,1.5263157894736843,43.894179341331096
clones/django/django\tests\admin_changelist\models.py,129,73,71,1,8,49,1.125,100.0
clones/django/django\tests\admin_changelist\test_date_hierarchy.py,96,45,86,2,0,10,1.7142857142857142,63.207167038029
clones/django/django\tests\admin_changelist\urls.py,7,3,5,0,0,2,0.0,100.0
clones/django/django\tests\admin_changelist\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_checks\models.py,66,40,39,1,3,23,1.0909090909090908,100.0
clones/django/django\tests\admin_checks\tests.py,1011,451,774,10,71,160,1.044776119402985,42.86846390353548
clones/django/django\tests\admin_checks\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_custom_urls\models.py,87,41,51,2,9,25,1.5833333333333333,77.57757270901214
clones/django/django\tests\admin_custom_urls\tests.py,153,75,108,4,28,13,1.1,77.32179444163357
clones/django/django\tests\admin_custom_urls\urls.py,7,3,5,0,0,2,0.0,100.0
clones/django/django\tests\admin_custom_urls\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_default_site\apps.py,6,4,4,0,0,2,1.0,100.0
clones/django/django\tests\admin_default_site\sites.py,5,3,3,0,0,2,1.0,100.0
clones/django/django\tests\admin_default_site\tests.py,44,23,32,2,0,10,1.3333333333333333,100.0
clones/django/django\tests\admin_default_site\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_docs\models.py,90,47,44,0,17,29,1.0588235294117647,81.3832932508331
clones/django/django\tests\admin_docs\namespace_urls.py,17,5,14,0,0,3,0.0,100.0
clones/django/django\tests\admin_docs\tests.py,22,16,16,0,0,6,1.25,100.0
clones/django/django\tests\admin_docs\test_middleware.py,60,48,54,0,0,6,1.2,100.0
clones/django/django\tests\admin_docs\test_utils.py,137,62,95,0,20,22,1.0909090909090908,71.84388167466697
clones/django/django\tests\admin_docs\test_views.py,592,229,477,21,39,62,1.22,46.857259852476794
clones/django/django\tests\admin_docs\urls.py,21,5,18,0,0,3,0.0,100.0
clones/django/django\tests\admin_docs\views.py,20,13,13,0,0,7,1.4,100.0
clones/django/django\tests\admin_docs\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_filters\models.py,101,44,82,1,0,18,1.4545454545454546,100.0
clones/django/django\tests\admin_filters\tests.py,2019,1126,1557,126,49,315,1.4827586206896552,16.970938437034416
clones/django/django\tests\admin_filters\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_inlines\admin.py,468,258,319,11,0,139,1.323943661971831,41.64822485114772
clones/django/django\tests\admin_inlines\models.py,379,204,216,12,6,145,1.208955223880597,55.52939846978186
clones/django/django\tests\admin_inlines\tests.py,2067,957,1696,100,84,181,1.2673267326732673,16.885052651437302
clones/django/django\tests\admin_inlines\test_templates.py,25,13,21,0,0,4,1.5,100.0
clones/django/django\tests\admin_inlines\urls.py,10,3,8,0,0,2,0.0,100.0
clones/django/django\tests\admin_inlines\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_ordering\models.py,38,26,26,0,0,12,1.5,100.0
clones/django/django\tests\admin_ordering\tests.py,208,115,129,8,27,44,1.608695652173913,69.18482656538168
clones/django/django\tests\admin_ordering\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_registration\models.py,22,11,10,0,3,9,1.0,100.0
clones/django/django\tests\admin_registration\tests.py,162,101,114,0,13,33,1.0833333333333333,100.0
clones/django/django\tests\admin_registration\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_scripts\configured_dynamic_settings_manage.py,20,13,13,1,0,6,2.0,79.71476714845409
clones/django/django\tests\admin_scripts\configured_settings_manage.py,9,6,6,1,0,2,0.0,99.90348152172656
clones/django/django\tests\admin_scripts\urls.py,14,6,11,0,0,3,0.0,100.0
clones/django/django\tests\admin_scripts\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_scripts\another_app_waiting_migration\models.py,8,5,5,0,0,3,1.0,100.0
clones/django/django\tests\admin_scripts\another_app_waiting_migration\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_scripts\another_app_waiting_migration\migrations\0001_initial.py,25,5,21,0,0,4,1.0,100.0
clones/django/django\tests\admin_scripts\another_app_waiting_migration\migrations\__init__.py,0,0,0,0,0,0,0.0,100.0
clones/django/django\tests\admin_scripts\app_raising_messages\models.py,12,6,10,0,0,2,1.5,100.0
clones/django/django\tests\admin_scripts\app_raising_messages\__init__.py,0,0,0,0,0,0,0.0,100.0
